lon,lat,name,amenity
-118.1955481,33.8394894,La Casa De Rancho Los Cerritos Library,library
-118.34174,33.837238,Torrance Civic Center Library,library
-118.0319199,34.1284963,Arcadia Public Library,library
-118.1864612,34.1136199,Arroyo Seco Regional Branch Los Angeles Public Library,library
-118.7758735,34.1445068,Agoura Hills Library,library
-118.1739606,34.0875099,El Sereno Branch Los Angeles Public Library,library
-118.2122949,34.0441788,Benjamin Franklin Branch Los Angeles Public Library,library
-118.2274092,34.094517,Cypress Park Branch Los Angeles Public Library,library
-118.2628409,33.7891556,Wilmington Branch Los Angeles Public Library,library
-118.1981276,34.0275127,R L Stevenson Branch Los Angeles Public Library,library
-118.238338,33.9598869,Graham Branch County of Los Angeles Public Library,library
-118.0820133,34.1580621,Hastings Branch Pasadena Public Library,library
-118.2186834,33.9802923,Huntington Park Branch County of Los Angeles Public Library,library
-118.1940523,34.2028277,La Cañada Flintridge Library,library
-117.950897,34.0191781,La Puente Branch County of Los Angeles Public Library,library
-118.1561817,34.0005691,Commerce Public Library,library
-118.1778051,34.0237105,El Camino Real Branch County of Los Angeles Public Library,library
-118.0992358,34.0958423,San Gabriel Public Library,library
-118.129792,34.1691729,Santa Catalina Branch Pasadena Public Library,library
-118.0620475,34.1614576,Sierra Madre Public Library,library
-118.2658069,33.8676619,Dr. Martin Luther King Jr. Library,library
-118.1009606,33.9689269,Rivera Branch County of Los Angeles Public Library,library
-118.0892349,33.9919574,Pico Rivera Branch County of Los Angeles Public Library,library
-118.0723363,33.9650917,Los Nietos Branch County of Los Angeles Public Library,library
-118.1200693,33.9933465,Chet Holifield Library,library
-117.9406192,34.0711207,West Covina Branch County of Los Angeles Public Library,library
-118.0783079,33.8879282,Alondra Library,library
-117.9053403,34.1347297,Azusa City Library,library
-118.0107894,33.9058963,La Mirada Library,library
-118.1975704,33.8964046,East Rancho Dominguez Branch Los Angeles County Public Library,library
-118.0356225,34.0669541,El Monte Branch County of Los Angeles Public Library,library
-117.9779407,34.1381741,Duarte Branch County of Los Angeles Public Library,library
-118.17459,33.9594776,Cudahy Library,library
-118.1251429,34.0590388,Bruggemeyer Memorial Library,library
-121.1905889,38.8199804,Loomis Branch Auburn-Placer County Library,library
-120.030061,39.2385744,Kings Beach Branch Auburn-Placer County Library,library
-120.1385826,39.1725869,Tahoe City Branch Auburn-Placer County Library,library
-122.1227933,37.8408105,Moraga Branch Contra Costa County Library,library
-121.8095659,39.6489886,Durham Branch Butte County Library,library
-121.6910833,39.3665551,Gridley Branch Butte County Library,library
-121.6062018,39.7579695,Paradise Branch Butte County Library,library
-121.7102934,39.4134741,Biggs Branch Butte County Library,library
-121.5529264,39.5064037,"Butte County Library, Oroville Branch",library
-117.8874126,34.0882172,Covina Public Library,library
-117.8531162,34.1061198,Charter Oak Branch County of Los Angeles Public Library,library
-117.9330567,34.1039225,Irwindale Public Library,library
-123.2081891,39.1502935,Mendocino County Law Library,library
-123.2064725,39.1505465,Mendocino County Library,library
-117.8892041,33.9172311,Brea Library,library
-118.0877512,33.7738158,Leisure World Library,library
-118.0317768,34.1069305,Live Oak Branch County of Los Angeles Public Library,library
-117.8280524,34.6168189,Lake Los Angeles Branch County of Los Angeles Public Library,library
-118.0159742,34.087034,Norwood Branch County of Los Angeles Public Library,library
-118.3697998,34.0641767,Peter M Khan Memorial Library,library
-118.1557794,34.1142732,South Pasadena Public Library,library
-118.0983209,34.1434844,Lamanda Park Branch Pasadena Public Library,library
-118.1778501,34.1700063,Linda Vista Branch Pasadena Public Library,library
-118.1800207,34.0407904,Anthony Quinn Library,library
-118.2554329,34.1632363,Casa Verdugo Branch Glendale Public Library,library
-118.1217014,34.0983912,Dorothy Hooper Library,library
-118.1253045,34.0915246,Jack Miller Memorial Library,library
-118.3881593,33.8459641,Redondo Beach Public Library,library
-118.3050844,34.0624459,Sigmund Hecht Library,library
-118.257575,34.1388969,Sons of the American Revolution Genealogical Library,library
-118.4292387,34.2611918,Pacoima Branch Los Angeles Public Library,library
-118.3278526,33.9605695,Morningside Park Branch City of Inglewood Public Library,library
-118.053401,34.1080639,Carl W Mischke Memorial Library,library
-118.2061801,34.1006659,Braun Research Library,library
-118.4289682,34.0663982,Blumenthal Library,library
-118.3270189,33.9333477,Crenshaw-Imperial Branch City of Inglewood Public Library,library
-118.1999942,34.1738059,Chevy Chase Branch Glendale Public Library,library
-118.2765332,34.182052,Brand Library & Art Center,library
-117.9887571,34.5198798,Littlerock Branch County of Los Angeles Public Library,library
-118.2855972,34.1704587,Grandview Branch Glendale Public Library,library
-118.214034,34.0761988,Lincoln Heights Branch Los Angeles Public Library,library
-118.3292309,34.0401717,Washington Irving Branch Los Angeles Public Library,library
-118.259136,34.1200279,Atwater Village Branch Los Angeles Public Library,library
-118.288964,34.0911222,Cahuenga Branch Los Angeles Public Library,library
-118.2574018,34.0671091,Echo Park Branch Los Angeles Public Library,library
-118.1978346,34.0507475,Malabar Branch Los Angeles Public Library,library
-118.2134872,34.1376208,Los Angeles Public Library,library
-118.4289671,34.0058446,Mar Vista Branch Los Angeles Public Library,library
-118.3417424,33.9927909,View Park Branch County of Los Angeles Public Library,library
-118.2999475,33.9398371,Woodcrest Branch County of Los Angeles Public Library,library
-118.3736029,33.9097642,Wiseburn Branch County of Los Angeles Public Library,library
-118.3475786,34.1850055,Burbank Public Library - Northwest Park Branch,library
-118.311743,34.0744997,Wilshire Branch Los Angeles Public Library,library
-118.2959044,33.9998658,Vermont Square Branch Los Angeles Public Library,library
-118.256184,34.0025142,Vernon Branch Los Angeles Public Library,library
-118.2921362,33.9816058,John Muir Branch Los Angeles Public Library,library
-118.274326,34.0017495,Junipero Serra Branch Los Angeles Public Library,library
-118.2829325,33.9484007,Mark Twain Branch Los Angeles Public Library,library
-118.2840284,34.063239,Felipe De Neve Branch Los Angeles Public Library,library
-118.318226,33.9747922,Hyde Park Miriam Matthews Branch Los Angeles Public Library,library
-118.3186867,34.0258455,Jefferson Branch Los Angeles Public Library,library
-118.352604,34.0282866,Baldwin Hills Branch Los Angeles Public Library,library
-118.2746439,33.9744865,Ascot Branch Los Angeles Public Library,library
-118.3227646,33.9948594,Angeles Mesa Branch Los Angeles Public Library,library
-118.3353543,34.0625105,Memorial Branch Los Angeles Public Library,library
-120.8291027,38.728514,El Dorado County Library,library
-118.525094,34.0440167,Palisades Branch Los Angeles Public Library,library
-118.3520196,33.9383472,Lennox Branch County of Los Angeles Public Library,library
-118.395544,33.8642572,Hermosa Beach Branch County of Los Angeles Public Library,library
-118.3542415,33.9172364,Hawthorne Branch County of Los Angeles Public Library,library
-118.397021,34.0075118,Culver City Julian Dixon Library,library
-121.0704999,38.6818479,Oakridge-Eldorado Hills Branch El Dorado County Library,library
-120.5879824,38.7599034,Pollock Pines Branch El Dorado County Library,library
-120.8382683,38.9074001,Georgetown Branch El Dorado County Library,library
-119.7791856,38.6941326,Alpine County Law Library,library
-118.1161835,34.5791566,Palmdale City Library,library
-118.592637,34.2569724,Chatsworth Branch Los Angeles Public Library,library
-122.5924956,37.990149,Fairfax Regional Branch Marin County Free Library,library
-122.8064733,38.0696837,Point Reyes Station Branch Marin County Free Library,library
-118.406188,37.3617246,Northern Inyo Hospital Medical Library,library
-118.1995923,36.8035039,Inyo County Free Library,library
-120.5296483,38.4007451,West Point Branch Calaveras County Library,library
-120.3546419,38.2549173,Arnold Branch Calaveras County Library,library
-120.4634056,38.1363618,Murphys Branch Calaveras County Library,library
-120.541868,38.0713109,Angels Camp Branch Calaveras County Library,library
-120.6660421,38.1910299,Calaveras County Law Library,library
-120.6804872,38.1971409,Calaveras County Library,library
-119.6948635,36.8243943,Clovis Regional Library,library
-122.285628,38.2975863,Napa County Law Library,library
-122.4695657,38.5078554,Saint Helena Public Library,library
-122.5354569,37.934294,Larkspur Public Library,library
-122.5303241,37.99745,Marin County Library,library
-122.5628811,37.9744304,San Anselmo Public Library,library
-122.8890772,38.4807929,Forestville Branch Sonoma County Library,library
-122.9473528,38.4065794,Occidental Branch Sonoma County Library,library
-122.8698323,38.61445,Sonoma County Wine Library,library
-122.7239765,38.4657162,Sonoma County Law Library,library
-122.5409656,38.3565825,Betty Hageman Memorial Library,library
-121.8221847,38.4468529,Dixon Public Library,library
-122.3716383,37.5838249,Easton Drive Branch Burlingame Public Library,library
-122.1398877,37.4723381,East Palo Alto Library,library
-122.2580225,37.4291056,Woodside Branch San Mateo County Library,library
-122.2298959,37.3819277,Portola Valley Branch San Mateo County Library,library
-122.1681293,37.4593024,McKeon Memorial Library,library
-122.8701314,38.614471,Healdsburg Branch Sonoma County Library,library
-123.0200452,38.8087026,Cloverdale Regional Library,library
-122.2431104,37.4664994,Schaberg Branch Redwood City Public Library,library
-122.4627813,37.7018971,John D Daly Branch Daly City Public Library,library
-122.485219,37.6971381,Westlake Branch Daly City Public Library,library
-122.2623329,37.5036158,San Carlos Branch San Mateo County Library,library
-122.2930992,37.5564368,Marina Branch San Mateo Public Library,library
-122.2931762,37.5088328,Belmont Branch San Mateo County Library,library
-122.3831222,37.5920286,Peninsula Hospital Health Sciences Library,library
-120.3841524,37.9851858,Tuolumne County Law Library,library
-122.4919492,37.632176,Pacifica Sharp Park Library,library
-120.3690655,37.9825255,Tuolumne County Free Library,library
-122.9102067,39.1660108,Upper Lake Branch Lake County Library,library
-122.9173324,39.0515624,Lakeport Library,library
-117.8694152,33.5961682,Corona del Mar Branch Newport Beach Public Library,library
-117.7169476,33.5225668,Laguna Niguel Branch Library,library
-117.9410031,33.8142981,Euclid Branch Anaheim Public Library,library
-117.9656302,33.6436151,Banning Branch Huntington Beach Public Library,library
-121.8697466,37.2213583,Almaden Branch Library,library
-121.5691458,36.9738663,Gavilan College Library,library
-122.043276,37.3775957,Saint Thomas Episcopal Church Library,library
-121.8984208,37.4334312,Milpitas Community Library,library
-122.106352,37.4296617,Pacific Graduate School of Psychological Research Library,library
-119.0239897,35.4263464,Rathbun Branch Kern County Library,library
-118.9906558,35.3832916,Baker Street Branch Kern County Library,library
-118.4252285,35.7558788,Kernville Branch Kern County Library,library
-119.4740066,35.3982948,Buttonwillow Branch Kern County Library,library
-119.023991,35.3319042,Eleanor N Wilson Branch Kern County Library,library
-119.0173235,35.3741254,Kern County Hall of Records Library,library
-119.310433,36.0607862,Tipton Branch Library,library
-119.0896439,36.2037177,Lindsay Branch Library,library
-119.2445535,35.7696758,Delano Branch Kern County Library,library
-119.3384548,35.5945,Wasco Branch Kern County Library,library
-119.2940448,36.3324506,Visalia Branch Library,library
-119.2948364,36.3280062,Kaweah Delta District Hospital Library,library
-119.3153929,36.3288395,Tulare County Law Library,library
-119.0397204,35.9565164,Terra Bella Branch Library,library
-119.2812291,35.9734961,Pixley Branch Library,library
-119.0142678,36.0507856,Porterville College Library,library
-119.0170457,36.071341,Porterville Public Library,library
-119.0276017,36.0691189,Sierra View District Hospital Medical Library,library
-117.2770287,34.2420309,Crestline Branch San Bernardino County Library,library
-117.1889301,34.2486174,Lake Arrowhead Branch San Bernardino County Library,library
-114.6179387,34.834612,Needles Branch Library,library
-117.1341009,34.0710061,Mentone Branch San Bernardino County Library,library
-116.6836049,35.260478,Fort Irwin Post Library,library
-117.958391,35.1264838,California City Branch Kern County Library,library
-119.460119,35.1494113,Taft College Library,library
-119.4591127,35.1493249,Taft Branch Kern County Library,library
-118.8289866,35.2096845,Arvin Branch Kern County Library,library
-119.0273239,35.3727366,Mercy Hospital Medical Library,library
-119.0181569,35.3724588,Kern County Law Library,library
-118.9987121,35.3541257,Holloway-Gonzale Branch Kern County Library,library
-118.9117666,35.2566279,Lamont Branch Kern County Library,library
-117.4866278,33.91548,La Sierra Branch Riverside Public Library,library
-117.3998405,33.9303237,SSgt. Salvador J. Lara Casa Blanca Library,library
-117.5573993,33.9389673,Norco Branch Riverside City and County Public Library,library
-117.3232311,34.0153579,Highgrove Branch Riverside City and County Public Library,library
-117.4473635,33.9194336,Arlington Branch Riverside Public Library,library
-117.6383874,34.1013988,Weber Memorial Library,library
-117.6933851,34.0729103,Montclair Branch San Bernardino County Library,library
-117.2954709,34.1094927,Norman F. Feldheym Central Library,library
-117.2917097,34.1080672,San Bernardino Sun Library,library
-117.3130992,34.0886233,Samuel E Adams Memorial Library,library
-117.323655,34.0686239,Carnegie Public Library,library
-116.0377794,34.1258358,Joshua Tree National Monument Library,library
-116.314975,34.1355813,Joshua Tree Branch San Bernardino County Library,library
-117.3069935,34.0352851,Grand Terrace Branch San Bernardino County Library,library
-117.1047887,34.2063004,Running Springs Branch San Bernardino County Library,library
-116.887253,34.2463964,San Bernardino County Library,library
-117.2847276,34.1497563,Rowe Branch San Bernardino Public Library,library
-119.7892962,36.7371749,Fresno County Law Library,library
-119.784311,36.7430048,Community Hospitals of Central California Medical Library,library
-119.7862743,36.7379613,Fresno Central Library and California History & Genealogy Room,library
-119.6092985,36.5674505,Selma Branch Fresno County Free Library,library
-120.0990289,36.2093973,Huron Branch Coalinga-Huron Library,library
-119.4548475,36.591895,First Mennonite Church Library,library
-119.4492917,36.5982839,Reedley Branch Fresno County Free Library,library
-119.4595702,36.6077284,Kings River Community College Library,library
-120.2622913,37.1229862,Chowchilla Branch Madera County Library,library
-120.0626622,36.9605023,Madera County Law Library,library
-122.5791475,38.0754764,Indian Valley Colleges Library,library
-122.6857978,37.9093884,Bolinas Branch Marin County Free Library,library
-122.6403553,37.8984326,Stinson Beach Library,library
-122.4614566,37.8770247,Belvedere Tiburon Library,library
-122.5115733,37.8732539,Marin City Branch Marin County Free Library,library
-119.650155,36.3279149,Kings County Free Library,library
-119.6456845,36.3291169,Hanford Branch Kings County Library,library
-120.1312495,36.003289,Avenal Branch Kings County Library,library
-119.5595682,36.0993957,Corcoran Branch Kings County Library,library
-119.9596877,36.0074509,Kettleman City Branch Kings County Library,library
-121.0099423,37.6517688,Modesto Junior College Library,library
-121.078313,37.7084206,Salida Branch Stanislaus County Free Library,library
-120.9096469,37.5520738,Keyes Branch Stanislaus County Free Library,library
-120.955007,37.5929696,Ceres Branch Stanislaus County Free Library,library
-121.1316033,37.4717777,Patterson Branch Stanislaus County Free Library,library
-120.8488212,37.7646502,Oakdale Branch Stanislaus County Free Library,library
-120.7604834,37.6424313,Waterford Branch Stanislaus County Free Library,library
-121.5407925,36.8474372,San Juan Bautista City Library,library
-121.0021488,37.2577171,Gustine Branch Merced County Library,library
-120.847415,37.0566121,Los Banos Branch Merced County Library,library
-120.7935377,37.5274341,Denair Branch Stanislaus County Free Library,library
-120.4830629,37.3070004,Merced County Law Library,library
-120.6279628,36.9863551,Dos Palos Branch Merced County Library,library
-120.8388164,37.5113232,Emanuel Medical Center Library,library
-120.8664635,37.5961992,Hughson Public Library,library
-121.4941219,38.5793496,California Division of Mines and Geology Library,library
-121.4924171,38.5745911,California Department of Pesticide Regulation Library,library
-121.4932351,38.5748826,California State Department of Transportation Law Library,library
-121.4841217,38.5762942,California State Department of Alcohol and Drug Programs Resource Center Library,library
-121.3292579,38.5765158,Rancho Cordova Community Library,library
-121.4805104,38.5746276,California Air Resources Board Library,library
-121.4830104,38.5635168,Ella K McClatchy Neighborhood Library,library
-121.4705101,38.5629613,Sacramento Area Council of Governments Library,library
-121.3930081,38.6021272,Kaiser Permanente Medical Center Health Sciences Library,library
-121.4913025,38.5807133,California Taxpayers Association Library,library
-121.4816751,38.556468,California Highway Patrol Headquarters Library,library
-121.4974514,38.574064,California Water Resources Control Board Law Library,library
-121.4965799,38.5759624,California State Braille and Talking Book Library,library
-121.5335673,38.5646279,California Institute of Public Affairs Library,library
-121.5049555,38.5757386,Architectural-Engineering Library California State Architect,library
-121.4455096,38.6362929,Del Paso Heights Neighborhood Library,library
-121.3824526,38.7046246,North Highlands - Antelope Library,library
-121.4626095,38.5771374,McKinley Neighborhood Library,library
-121.4785658,38.5251844,Animal Protection Institute of America Library,library
-121.471899,38.5490727,Gordon D Schaber Law Library,library
-121.3832856,38.5807389,Arden-Dimick Community Library,library
-121.4455093,38.5324066,Colonial Heights Community Library,library
-121.2919207,37.9589382,Central Branch Stockton-San Joaquin County Public Library,library
-122.1336143,37.4446393,First Congregational Church Library,library
-122.1605199,37.4493832,Center for Continuing Study of California Economy Library,library
-121.1264324,37.7396131,Ripon Branch Stockton-San Joaquin County Public Library,library
-121.3141135,37.9604793,Petzinger Library of California,library
-121.3181902,37.9951592,Goleman Library,library
-121.5691216,38.3313009,Courtland Branch Library,library
-121.2957835,38.251074,Galt Neighborhood Library,library
-121.451418,38.6101124,North Sacramento - Hagginwood Neighborhood Library,library
-121.3974528,38.6021272,United States Department of the Interior Bureau of Reclamation Library,library
-121.3177256,38.0115892,Margaret K Troke Branch Stockton-San Joaquin County Library,library
-121.4247886,38.2259994,Thornton Branch Stockton-San Joaquin County Public Library,library
-121.3168921,38.0115892,Humphreys University Library,library
-121.37118,38.4087531,Elk Grove Community Library,library
-121.6086297,38.1616031,Iselton Neighborhood Library,library
-118.7450917,34.2894465,Simi Valley Adventist Hospital Medical Library,library
-118.8826455,34.2863193,Moorpark Branch Ventura County Library,library
-118.7978713,34.4158298,Piru Branch Ventura County Library,library
-119.2517771,34.277225,Lillian Smolt Memorial Library,library
-120.448227,34.864673,Orcutt Branch Santa Maria Public Library,library
-120.435342,34.9486083,Santa Maria Public Library,library
-120.079034,34.6141536,Ellen Gleason Library,library
-120.4520974,34.6537452,Lompoc Public Library,library
-120.4667821,34.7003644,Vandenberg Village Library,library
-118.882508,34.2076084,Los Robles Regional Medical Center Medical Staff Library,library
-119.0138591,34.2432945,Camarillo Branch Ventura County Library,library
-119.0046125,34.2426683,Edward Lawrence Dohney Memorial Library,library
-118.9055346,34.1979753,Rockwell International Science Center Library,library
-120.5726698,34.9719217,Guadalupe Station Santa Maria Public Library,library
-119.6969976,34.421453,Santa Barbara Historical Society Library,library
-119.516921,34.3973669,Carpinteria Branch Santa Barbara Public Library,library
-120.690582,35.6253663,Paso Robles Public Library,library
-120.6982271,35.7513568,San Miguel Branch San Luis Obispo City-County Library,library
-120.666281,35.4821948,Atascadero Branch San Luis Obispo City-County Library,library
-120.1140366,34.6658185,Los Olivos Library,library
-119.723646,34.4299001,SAGE Medical Library,library
-119.6800041,34.4265758,Eastside Branch Santa Barbara Public Library,library
-120.5897009,35.1244533,South County Branch San Luis Obispo City-County Library,library
-120.669619,35.1546537,Shell Beach Public Library,library
-120.4796315,35.0400375,Nipomo Branch San Luis Obispo City-County Library,library
-121.980585,36.9628801,Live Oak Branch Santa Cruz City-County Library,library
-120.9062928,35.4494177,Cayucos Branch San Luis Obispo City-County Library,library
-120.846213,35.3671569,Morro Bay Branch San Luis Obispo City-County Library,library
-120.6083417,35.3880399,Santa Margarita Branch San Luis Obispo City-County Library,library
-120.660867,35.2826528,San Luis Obispo County Law Library,library
-121.7588385,36.7660682,Castroville Justice Library,library
-121.7543938,36.762735,Castroville Branch Monterey County Free Libraries,library
-121.64348,36.888694,Aromas Branch Monterey County Free Libraries,library
-121.7556651,36.908212,Watsonville Public Library,library
-121.9245969,36.9896006,Robert E Swenson Library,library
-121.9568123,36.9874799,Porter Memorial Library,library
-121.7804111,36.9310679,Freedom Branch Santa Cruz City-County Library,library
-121.9580155,36.9857835,Asbestos Victims of America Library,library
-121.9089805,36.9811052,Aptos Branch Santa Cruz City-County Library,library
-122.0284917,36.974338,Central Branch Santa Cruz City-County Library,library
-121.8974195,36.6000193,Barnet J Segal Building,library
-121.8961479,36.5956017,Community Hospital of Monterey Medical Staff Library,library
-121.8913426,36.5949601,Priscilla Fairfield Bok Library,library
-120.9076827,36.0188541,San Ardo Branch Monterey County Free Libraries,library
-120.8037879,35.8619105,Bradley Branch Monterey County Free Libraries,library
-121.923292,36.5554274,Harrison Memorial Public Library,library
-121.2429803,36.3199665,Greenfield Branch Monterey County Free Libraries,library
-121.4435456,36.5069934,Gonzales Branch Monterey County Free Libraries,library
-121.328541,36.4277425,Soledad Branch Monterey County Free Libraries,library
-121.6586638,36.6735949,Monterey County Law Library,library
-117.9182657,33.8756008,William T Boyce Library,library
-121.4282864,38.4754638,Valley Hi - North Laguna Library,library
-121.4313414,38.3921328,Franklin Community Library,library
-121.2299435,38.6777845,Orangevale Neighborhood Library,library
-117.7506526,34.0539011,Pomona Public Library,library
-121.5666215,38.3304677,Courtland Community Operated Neighborhood Library,library
-122.2730379,37.7730498,West End Branch - Alameda Free Library,library
-118.1675,34.0675,Kennedy Library,library
-117.8852778,34.1355556,Hayden Library,library
-117.8538889,33.7930556,Rinker Law Library,library
-117.4128242,33.9952922,Louis Rubidoux Branch Riverside City and County Public Library,library
-116.9816926,33.9322384,Beaumont Library,library
-117.5664384,33.8730714,Corona Public Library,library
-117.147255,33.8016858,Nuevo Branch Riverside City and County Public Library,library
-117.3272654,33.9725157,Rupert Costo Library of the American Indian,library
-116.4622355,33.7789093,Cathedral City Branch Riverside City and County Public Library,library
-117.1895796,33.711728,Sun City Library,library
-117.331706,33.6691883,Lake Elsinore Branch Library,library
-117.2514915,33.6724109,Canyon Lake Branch Riverside County Public Library,library
-116.8936341,33.7475912,Valle Vista Branch Riverside City and County Public Library,library
-116.963635,33.7316876,International Bank Note Society Library,library
-116.1754681,33.6779089,Coachella Branch Riverside City and County Public Library,library
-116.3052868,33.7416881,Palm Desert Country Club Branch Riverside City and County Public Library,library
-116.3733984,33.7181532,Palm Desert Branch Riverside City and County Public Library,library
-116.2025059,33.7191882,Max T McCandless Memorial Branch Riverside Public Library,library
-116.2211177,33.7144662,Indio Branch Riverside County Law Library,library
-115.5348756,32.9783947,Brawley Public LIbrary,library
-115.5177651,33.1255958,Calipatria Branch Imperial County Free Library,library
-115.5436063,32.7900554,El Centro Community Center Branch el Centro Public Library,library
-115.5558289,32.7914444,El Centro Public Library,library
-117.2532421,33.3817005,Fallbrook Branch San Diego County Library,library
-117.3403158,33.1647597,Carlsbad City Library,library
-117.2814191,33.021958,Cardiff by the Sea Branch San Diego County Library,library
-116.5965796,33.0769724,Julian Branch San Diego County Library,library
-117.2643052,32.9578327,Del Mar Branch San Diego County Library,library
-117.246147,32.886991,Salk Institute Library,library
-117.274204,32.8469917,Athenaeum Music and Arts Library,library
-117.2778153,32.8456029,Helen Palmer Geisel Library,library
-117.1749653,32.8223204,Balboa Branch San Diego Public Library,library
-117.0814929,32.7930662,Benjamin Branch San Diego Public Library,library
-117.0980871,32.8208823,Tierrasanta Branch San Diego Public Library,library
-117.2778153,32.8464362,"Institute for World Understanding of Peoples, Cultures and Languages Library",library
-117.1597557,32.7514393,Jean Farb Memorial Medical Library,library
-117.200979,32.853995,University Community Branch San Diego Public Library,library
-117.206457,32.8283728,North Clairemont Branch San Diego Public Library,library
-117.17004,32.783262,Linda Vista Branch San Diego Public Library,library
-117.14593,32.7538404,University Heights Branch San Diego Public Library,library
-117.0230839,32.7672732,South County Regional Center San Diego County Library,library
-116.7682644,32.8353823,Alpine Branch San Diego County Library,library
-116.6148375,32.8600386,Descanso Branch San Diego County Library,library
-116.9968556,32.8446816,Santee Branch San Diego County Library,library
-116.9977353,32.801853,Fletcher Hills Branch San Diego County Library,library
-117.1741042,32.7209254,Jerry MacMullen Library,library
-117.1644106,32.7169882,San Diego County Law Library,library
-117.1544924,32.72609,Paul Whittier Historical Aviation Library,library
-117.2472119,32.7454845,Ocean Beach Branch San Diego Public Library,library
-117.0713352,32.6665357,San Diego County Lincoln Acres Branch Library,library
-116.9903046,32.7481075,Casa de Oro Branch San Diego County Library,library
-116.473072,32.6283927,Campo Branch San Diego County Library,library
-117.08003,32.7350515,Oak Park Branch San Diego Public Library,library
-117.0832098,32.6409998,Chula Vista Library,library
-117.043082,32.595889,Woodlawn Park Branch Chula Vista Public Library,library
-117.1225365,32.5800683,Mar Vista High School Library,library
-117.1604329,32.7109787,Library Towers,library
-117.102606,32.698013,Mountain View-Beckworth Branch San Diego City Public Library,library
-117.1646198,32.7170133,Law Library Justice Foundation of San Diego,library
-117.0406498,32.8019999,San Carlos Library,library
-117.0513123,33.0187731,San Diego Cultural Library,library
-117.0951333,32.8968095,Alliant International University of San Diego Library,library
-117.472792,34.008952,The Church of Jesus Christ of Latter-day Saints Jurupa Library,library
-117.0040408,32.7817653,Dr. William C. Herrick Community Health Care Library,library
-121.7532703,36.914428,William H Volck Museum Library,library
-117.1543532,32.7264309,San Diego Air & Space Museum Library and Archive,library
-120.669424,35.4856316,,library
-118.2403369,34.224751,La Crescenta Branch County of Los Angeles Public Library,library
-118.2326245,34.2074718,Montrose Library;Montrose-Crescenta Branch Glendale Public Library,library
-120.7056961,38.3015711,Mokelumne Hill Library,library
-121.7958164,37.3138342,Evergreen Branch Library,library
-122.6150651,38.7501482,Middletown Libary and Senior Center,library
-121.8803434,37.3223037,Biblioteca Latinoamericana Branch Library,library
-117.617084,33.4248232,San Clemente Branch Orange County Public Library,library
-117.2627607,32.9943075,Solana Beach Branch San Diego County LIbrary,library
-117.2908397,33.0456563,Encinitas Library,library
-120.0386617,38.4658757,,library
-116.8936287,33.7475821,,library
-117.8608559,33.8716319,Placentia Library,library
-121.0802653,38.9060085,Auburn Placer County Library,library
-120.6943473,35.5003428,,library
-122.1886084,37.7373556,Brookfield Village Branch Oakland Public Library,library
-122.430954,37.4614826,Half Moon Bay Branch San Mateo County Library,library
-117.1542087,32.7088837,San Diego Central Library,library
-122.2308113,38.0683729,California Maritime Academy Library,library
-122.3168913,40.6256049,200;Shasta College Library,library
-117.7126536,34.1021432,Honnold Library,library
-117.7119939,34.1021358,Mudd Library,library
-118.6107569,34.1679001,Woodland Hills Library,library
-122.1084688,37.3854008,"Library, Tutorial Center, College and Career Center",library
-118.9288941,34.1819494,Newbury Park Branch Library,library
-117.2229592,32.9140101,,library
-122.4028446,37.683208,Brisbane Library,library
-116.1871124,32.6173141,San Diego County Library Jacumba Branch,library
-122.4149204,37.625223,San Bruno Public Library,library
-118.1289487,33.9397452,Downey City Library,library
-122.2847263,37.5175365,Gellert Library,library
-122.1540438,37.726026,San Leandro Community Library,library
-122.403035,37.7888454,Mechanics' Institute Library and Chess Room,library
-123.4545188,38.7148832,Ohlson Ranch House,library
-116.386221,33.7297774,Palm Desert Branch Library,library
-122.2481617,37.8278322,Piedmont Avenue Branch Oakland Public Library,library
-122.1452687,37.4448179,Palo Alto Children’s Library,library
-118.1609976,33.8857239,Paramount Library,library
-119.2908089,34.2811935,E P Foster Library,library
-120.6206708,35.2196055,Library,library
-119.2306398,34.277391,Library & Learning Resource Center - LRC,library
-117.9501678,33.8458771,Servite Library,library
-116.4573046,33.8042992,Cathedral City Branch Library,library
-118.1487636,34.0404818,Bailey Library,library
-118.3070278,34.0600478,Pio Pico - Koreatown Branch Library,library
-117.1603808,33.1412638,San Marcos Library,library
-117.3240206,34.1826152,John M Pfau Library,library
-121.9872652,38.3574325,Vacaville Public Library,library
-122.1261406,37.6809281,San Lorenzo Library,library
-118.5481084,34.1933954,West Valley Regional Library,library
-117.3787418,35.7577248,Trona Branch Library,library
-118.282881,34.0217725,Leavey Library,library
-118.3300364,33.7558467,Miraleste Library - Palos Verdes Library District,library
-118.308497,34.0143035,Exposition Park-Doctor Mary McLeod Bethune Regional Branch Los Angeles Public Library,library
-118.2928625,33.7356408,San Pedro Regional Branch Library,library
-118.2382682,33.9253257,Willowbrook Library,library
-118.2627706,33.7891319,,library
-118.2173696,33.7934247,800 Library,library
-118.2831685,33.7851329,New Library,library
-117.0684344,32.6017395,South Chula Vista Library,library
-118.5300623,34.1667364,Encino-Tarzana Library,library
-122.8533379,38.097209,Inverness Branch Marin County Free Library,library
-118.0791032,33.8606027,Artesia Library,library
-118.4431338,33.9828505,Lloyd Taber-Marina del Rey Library,library
-122.185613,37.7533661,81st Avenue Branch Oakland Public Library,library
