lon,lat,name,amenity
-118.2301265,33.9211561,Martin Luther King Junior Elementary School,school
-118.2270156,33.9214482,Ralph J. Bunche Middle School,school
-117.2379586,32.7933502,,school
-117.2427197,32.8013462,Pacific Beach Middle School,school
-117.2435435,32.8594775,Torrey Pines Elementary School,school
-117.125373,33.5464194,Nicolas Valley Elementary School,school
-117.105645,33.5630675,Bella Vista Middle School,school
-117.110598,33.5633577,Alamos Elementary School,school
-117.1612566,32.8122034,,school
-117.2474107,33.1631628,Rancho Buena Vista High School,school
-117.2588262,33.1749949,,school
-117.256836,33.1741354,,school
-117.2545323,33.1851494,Breeze Hill Elementary School,school
-117.2532808,33.1967071,St. Francis of Assisi Catholic School,school
-117.0333492,32.6559903,,school
-118.2376778,33.9338505,Grape Street Elementary School,school
-118.2449466,33.9396715,Edwin Markham Middle School,school
-118.2527386,33.9337257,112th Street Elementary School,school
-118.2523934,33.9345786,Verbum Dei High School,school
-117.7773653,33.6841426,Los Naranjos School,school
-117.7585798,33.7190376,Santiago Hills Elementary School,school
-118.3641875,33.8958546,Lawndale High School,school
-117.0198689,32.7874003,Murray Manor Elementary School,school
-118.3580702,33.9431002,Jefferson Elementary School,school
-118.3451751,34.1254328,Valley View Elementary School,school
-117.0193479,32.79855,,school
-117.0202786,32.8021466,Pershing Junior High School,school
-117.2401258,33.3488659,Ivy High School,school
-117.2217554,33.3673895,,school
-116.9568604,33.0321404,,school
-117.255916,33.6579999,Cottonwood Canyon Elementary School,school
-117.2540411,33.6586049,Canyon Hills Middle School,school
-117.1949685,33.1001903,San Elijo Elementary School,school
-117.196854,33.0990939,San Elijo Middle School,school
-117.0257501,33.2788928,Valley Center High School,school
-121.1088757,38.6784291,Empire Oaks Elementary School,school
-122.5473157,37.9523729,Grant Grover,school
-117.2713305,33.9288164,Raceway School,school
-122.4363015,37.7668843,McKinley Elementary School,school
-117.2551761,33.9263592,Moreno Valley High School,school
-122.5243776,38.0348537,Saint Vincent School,school
-122.8953165,38.2469927,Tomales High School,school
-121.0637248,39.2118208,Sierra Mountain High School,school
-122.6975093,37.9112722,,school
-117.0862657,33.7025686,Winchester Elementary School,school
-120.2062644,34.6212968,Oak Valley Elementary School,school
-120.19901,34.6187765,Jonata Middle School,school
-118.2151634,34.0333555,School of Santa Isabel,school
-118.2158442,34.0324906,Bishop Mora Salesian High School,school
-118.2093964,34.029951,Sunrise Elementary School,school
-118.2165128,34.0314484,Soto Elementary School,school
-117.2235052,33.8859915,Val Verde Academy,school
-122.1592723,37.4604436,Footsteps Preschool,school
-120.4413182,34.8619997,,school
-120.4393752,34.8621163,,school
-120.4200079,34.8566075,Pine Grove Elementary School,school
-120.4336649,34.8991793,,school
-120.4262435,34.8897657,Alice Show Elementary School,school
-120.4130198,34.8694362,Ralph Dunlap Elementary School,school
-120.4209333,34.8849692,Ernest Righetti High School,school
-120.416354,34.8822685,Saint Joseph High School,school
-117.3718961,34.0031458,Patricia Beatty Elementary School,school
-117.3499975,33.8782634,Frank Augustus Miller Middle School,school
-117.9147026,33.9016063,,school
-117.9529015,33.8839893,Sunny Hills High School,school
-122.1466918,37.7358098,Roosevelt Elementary School,school
-122.1554429,37.7532576,Bishop O'Dowd High School,school
-122.1573837,37.7330736,Washington Elementary School,school
-117.1184327,32.7616655,,school
-117.308804,34.041724,Terrace View Elementary School,school
-117.1855077,33.1594056,Paloma Elementary School,school
-116.9682624,32.6402603,,school
-116.9911659,32.6457058,,school
-117.046112,32.5641786,La Mirada Elementary School,school
-117.0390771,32.560073,San Ysidro Middle School,school
-117.205815,33.8388288,May Ranch Elementary School,school
-116.5357826,33.8436739,Raymond Cree Middle School,school
-121.2796001,38.734992,Cirby Elementary School,school
-121.2602816,38.7273996,Oakmont High School,school
-117.2078293,33.9345292,Bear Valley School,school
-117.1944386,33.9300247,Valley View High School,school
-117.2597407,33.9668231,Vista Heights School,school
-117.2591829,33.9630146,Canyon Springs High School,school
-121.2815864,38.7599576,Ferris Spanger Elementary School,school
-121.2640364,38.7380969,Eich Middle School,school
-121.2389385,38.7286717,Sargeant Elementary School,school
-121.3334725,38.7622189,Woodcreek High School,school
-121.3360316,38.7869797,Blue Oaks Elementary,school
-121.2961448,38.7806466,Vencil Brown Elementary School,school
-121.2909303,38.7564493,Woodbridge Elementary School,school
-121.2761857,38.7587787,Roseville High School,school
-121.2299141,38.7379403,Excelsior School,school
-121.2829088,38.7751218,Catheryn Gates Elementary School,school
-121.3349128,38.7744969,Quail Glen Elementary School,school
-121.3154635,38.7572014,Heritage Oak Elementary School,school
-121.2530452,38.7209541,Crestmont Elementary School,school
-121.2852987,38.7388557,Saint Rose School,school
-121.3535206,38.759041,Coyote Ridge Elementary School,school
-121.3043174,38.7527244,Kaseberg Elementary School,school
-121.2478135,38.7372166,Maidu Elementary School,school
-121.233513,38.7599649,Stoneridge Elementary School,school
-121.3015294,38.7779812,Buljan Intermediate School,school
-117.1506794,32.9418694,Park Village Elementary School,school
-117.2037634,32.9259897,,school
-122.6112178,38.2359467,Miwok Valley Elementary School,school
-117.1890266,32.957327,Canyon Crest Academy,school
-117.199281,32.9542111,Sycamore Ridge Elementary School,school
-117.2397742,32.9549023,Solana Highlands Elementary School,school
-117.2257301,32.9514383,Carmel Creek Elementary School,school
-117.9106216,33.9125253,Arovista Elementary School,school
-117.2284328,32.9408106,,school
-117.2311566,32.9506965,Solana Pacific Elementary School,school
-117.2305235,32.9472535,Carmel Valley Middle School,school
-117.3071556,33.1996555,Christa McAuliffe Elementary School,school
-120.8592843,35.3825724,Morro Bay High School,school
-117.2068258,33.8622379,Rancho Verde High School,school
-117.203718,33.8837684,Lasselle Elementary School,school
-117.2124993,33.8808557,Vista Verde Middle School,school
-117.2186762,33.8796812,Mary McLeod Bethune Elementary School,school
-117.1624912,32.9938064,Willow Grove Elementary School,school
-117.2163772,33.914646,Hendrick Ranch School,school
-117.2147047,33.8916605,Victoriano Elementary School,school
-117.206051,33.9010252,Vista Del Lago High School,school
-117.1807783,33.9008312,Landmark Middle School,school
-118.3204851,33.8740843,Casimir Middle School,school
-116.6136575,32.8593999,Descanso Elementary  School,school
-117.1664324,33.9055793,Ridge Crest Elementary School,school
-117.1969787,33.9255618,Early Learning Academy,school
-117.1532501,33.6971892,Freedom Crest Elementary School,school
-117.9201082,33.876585,Fullerton High School,school
-117.8970324,33.9161136,Laurel Elementary School,school
-122.1099385,37.4355039,The Girls' Middle School,school
-122.0981707,37.4172799,Palo Alto Preparatory School,school
-117.2311892,32.7472526,Correia Middle School,school
-117.1803309,33.8257259,Sierra Vista Elementary School,school
-117.1778969,33.8280156,Lakeside Middle School,school
-117.1857614,33.8313942,Avalon Elementary School,school
-120.4337534,34.8660058,,school
-122.0258369,37.5911483,James Logan High School,school
-117.0794158,32.7968807,Lewis Middle School,school
-117.0682478,32.7967501,Marvin Elementary School,school
-117.0872568,32.7922201,Magnolia Science Academy,school
-117.0520662,32.7986901,Patrick Henry High School,school
-117.0842095,32.9083513,Chauncy I. Jerabek Elementary School,school
-117.8708836,33.920447,Country Hills Elementary School,school
-117.2353473,33.3793267,La Paloma Elementary School,school
-121.9576944,37.2322338,Shir Hadash Early Childhood Center,school
-120.9265301,38.769839,Sutters Mill School,school
-120.8901211,38.7724366,Gold Trail School,school
-120.6789627,38.6920646,Pleasant Valley School,school
-120.7141218,38.6051595,,school
-118.2736193,34.047899,Tenth Street Elementary School,school
-121.1589511,38.6682249,Merryhill Country School,school
-118.2891227,33.9097198,135th Street Elementary School,school
-122.1660962,37.466216,Peninsula School,school
-117.0974806,32.7571637,Hoover Senior High School,school
-117.0955246,32.9530193,Morning Creek Elementary School,school
-117.0187656,32.5646418,San Ysidro High School,school
-117.0683894,32.5976686,John J Montgomery Elementary School,school
-117.0700118,32.6068023,J Calvin Lauderbach Elementary School,school
-117.0786029,32.6206236,Chula Vista High School,school
-117.0743851,32.6189079,Lilian J Rice Elementary School,school
-117.0874537,32.6343448,Vista Square Elementary School,school
-117.0848025,32.6350737,Chula Vista Junior High School,school
-117.3423653,33.8853202,Woodcrest Christian Middle School;Woodcrest Christian High School;Woodcrest Christian School System,school
-121.8479698,39.733743,Chico Senior High School,school
-122.2014635,39.52397,Willows High School,school
-117.2065358,33.0205828,Rancho Santa Fe Middle School,school
-116.0753054,33.5764273,Mecca Elementary School,school
-116.3471327,33.2557372,Borrego Elementary School,school
-117.2853434,33.1582552,Sage Creek High School,school
-118.3107177,33.9485143,Manhattan Place Elementary School,school
-118.3172211,33.9494751,Saint Eugene School,school
-118.3166554,33.9725952,Seventy-Fourth Street Elementary School,school
-121.8705517,37.672184,Alisal Elementary School,school
-121.8965137,37.685502,Thomas S. Hart Middle School,school
-118.3196153,33.9117097,Purche Avenue School,school
-121.9271206,37.7766933,Coyote Creek Elementary School,school
-120.3789581,37.9825775,Dario Cassina High School,school
-121.6322354,36.7340976,Bolsa Knolls Middle School,school
-117.2033735,32.786861,Bay Park Elementary School,school
-117.108301,32.8074072,Hancock Elementary School,school
-117.1087637,32.8334146,Vista Grande Elementary School,school
-118.368872,33.9810135,La Tijera Elementary School,school
-117.0769217,32.9439577,Creekside Elementary School,school
-122.1921077,37.4300805,Oak Knoll Elementary School,school
-117.0463225,32.9537587,Valley Elementary School,school
-117.0116274,32.9570981,Garden Road Elementary School,school
-117.0298272,32.9810322,Tierra Bonita Elementary School,school
-117.0297809,32.9792421,Twin Peaks Middle School,school
-122.1916757,37.4531044,Menlo School,school
-117.0957877,32.786237,Sam and Rose Stein Education Center,school
-117.1985952,32.8321848,Field Elementary School,school
-117.9470647,33.9377784,La Habra United Methodist Preschool,school
-117.1120036,32.7541853,Wilson Middle School,school
-117.1174193,32.7510932,Edison Elementary School,school
-117.1240979,32.7347349,Saint Augustine High School,school
-117.1211439,32.7365436,McKinley Elementary School,school
-117.1247994,32.7925217,Juarez Elementary School,school
-117.1177703,32.6978771,Emerson Bandini Elementary School,school
-117.0569096,32.5961335,Otay Elementary School,school
-116.9835785,32.6337786,,school
-116.9965788,32.6263327,,school
-117.0907362,32.7022682,Lincoln High School,school
-117.0667466,32.6801002,Paradise Hills Elementary School,school
-117.0595556,32.6855888,Perry Elementary School,school
-117.076397,32.6704034,Lincoln Acres Elementary School,school
-116.9032576,32.8439809,Lakeview Elementary School,school
-116.774034,32.8242264,Joan MacQueen Middle School,school
-122.2984498,37.5105813,Belmont Oaks Academy,school
-119.3418425,36.3101652,Visalia Technical Early College High School,school
-119.2996914,36.1992402,Mission Oak High School,school
-119.0776737,36.069981,Summit Charter Collegiate Academy,school
-119.1601295,36.04367,Pleasant View West School,school
-119.2135121,35.8304044,Columbine Elementary School,school
-119.2619724,35.7840487,Albany Park School,school
-119.2331326,35.7664066,Del Vista Elementary School,school
-119.2308802,35.7822239,Delano Center Kern Community College,school
-119.2342331,35.7813144,Ignacio Valenica High School,school
-119.2336783,35.7706601,Saint Marys School,school
-119.2420955,35.7822778,Terrace Elementary School,school
-116.7773259,32.8191761,Boulder Oaks Elementary School,school
-123.8021445,39.3088026,Mendocino High School,school
-117.654296,34.0672396,Saint George Parish School,school
-117.2152589,32.9279935,,school
-117.21474,32.9282726,,school
-119.901416,36.9287963,Ranchos Middle School,school
-119.8811189,36.9876077,Sierra View Elementary,school
-116.901298,34.2416565,Big Bear Lake Middle School,school
-116.9086343,34.24094,Big Bear Elementary School,school
-118.1366709,33.8564707,Intensive Learning Center,school
-117.4842173,34.1558372,David W Long Elementary School,school
-121.0654177,37.7216758,Joseph A. Gregori High School,school
-120.9320929,37.4828425,Chatom Elementary School,school
-119.8010612,34.4505563,Foothill Elementary School,school
-117.0741396,32.7194824,,school
-120.1011401,34.6545606,Dunn School,school
-119.4783723,34.4049949,Cate School,school
-120.6500918,35.28346,San Luis Obispo High School,school
-116.3978788,33.8209094,Della S Lindley Elementary School,school
-117.4228401,34.1658809,Doctor Edward M Fitzgerald Elementary School,school
-117.4162907,34.1627049,Ethel Kucera Middle School,school
-117.4351197,34.1704676,Nancy R. Kordyak Elementary School,school
-118.2960779,34.0215043,Lenicia B Weemes Elementary School,school
-117.6234388,33.5022461,San Juan Hills High School,school
-121.8148645,37.3676693,Horace Cureton Elementary School,school
-121.8252608,37.3604478,Lyndale Elementary,school
-121.8159333,37.3702536,Joseph George Middle School,school
-122.0878752,37.6879543,Strobridge Elementary School,school
-118.1095036,33.826272,Patrick Henry Elementary School,school
-117.21627,34.0532167,,school
-118.6401323,34.1364435,Viewpoint School,school
-117.8296105,34.6410867,,school
-118.7889292,34.166839,Yerba Buena Elementary School,school
-118.6279279,34.5106556,Northlake Hills Elementary School,school
-122.4161104,37.6590549,Spruce Elementary School,school
-121.3065183,38.6013215,Cordova High School,school
-121.3044155,38.5989585,Mills Middle School,school
-121.1294705,38.6864119,Folsom Hills Elementary School,school
-121.1634949,38.6779614,Theodore Judah Elementary School,school
-121.3007409,38.6061603,Peter J Shields Elementary School,school
-117.1045188,33.0991365,Del Lago Academy,school
-121.647088,37.1070914,Paradise Valley - Machado Elementary School,school
-121.3353238,38.7737274,Quail Glen Elementary School,school
-122.4250031,37.7642417,Children's Day School,school
-117.7682793,33.789967,Chapman Hills Elementery School,school
-118.4772852,37.8167759,Edna Beaman Elementary School,school
-121.0782303,36.5109284,Jefferson Elementary School,school
-118.6199692,34.1898401,Hamlin Street Elementary School,school
-118.2650864,34.0761416,Camino Nuevo Charter Academy No. 4,school
-122.2860465,37.8048108,St Vincent's Day Home,school
-117.4896502,33.8911586,Alvord Continuation High School,school
-121.5625893,39.6512549,Spring Valley Elementary School,school
-121.6669945,39.8845222,Forest Ranch Charter School,school
-117.4477317,33.8639836,Lake Mathews Elementary School,school
-117.4817739,33.872299,Lake Hills Elementary School,school
-117.5143978,33.8940254,Promenade Elementary School,school
-117.5074251,33.8833246,Ysmael Villegas Middle School,school
-117.4407847,33.9464441,Arlington Regional Learning Center,school
-117.1646109,33.5282013,SoCal Judo,school
-117.0505341,32.5575489,Sunset Elementary School,school
-117.0408955,32.5484556,Willow Elementary School,school
-117.0239933,32.5714874,Ocean View Hills School,school
-117.4355782,33.9477605,Harvest Christian School,school
-117.3977886,33.9455737,St. Catherine of Alexandria School,school
-117.3920792,33.9452368,,school
-117.4179222,33.9523918,Our Lady of Perpetual Help School,school
-122.0088626,39.208338,James M Burchfield Primary School,school
-122.0674408,37.3999386,German International School of Silicon Valley,school
-122.1408797,37.679652,Arroyo High School,school
-122.0726995,37.6769045,Faith Ringgold School of Arts and Science,school
-117.7451684,34.0877791,Palomares Academy of Health Sciences,school
-117.5815311,34.0730685,The Ontario Center School,school
-118.3760012,33.8550053,Towers Elementary School,school
-121.8224647,38.6422309,Plainfield Elementary School,school
-121.4219064,38.4465645,Barbara Comstock Morse Elementary School,school
-121.4312667,38.4190086,Foulks Ranch Elementary School,school
-121.4353071,38.4291567,John Ehrhardt Elementary School,school
-118.3213643,33.812032,Howard Wood Elementary School,school
-118.3177584,33.809117,John Adams Elementary School,school
-118.4869001,34.2750748,John F Kennedy High School,school
-118.1330421,33.86601,,school
-115.5666379,32.7887116,Central Union High School,school
-115.5682806,32.7867753,Wilson Junior High School,school
-122.1914253,39.7526807,Orland High School,school
-121.4419203,38.3852622,Franklin Elementary School,school
-119.8224975,36.1918789,Stratford Elementary School,school
-119.6878636,36.3454258,,school
-117.0728618,33.1123633,Saint Mary School,school
-117.089565,32.5785892,Mendoza Elementary School,school
-116.697471,35.2579015,Fort Irwin Middle School,school
-116.6945152,35.2529091,Tiefort View Intermediate School,school
-118.4309185,35.7685618,Camp Irwin Owen,school
-118.8874963,34.8723315,El Tejon Middle School,school
-117.2324445,32.8096544,Sessions Elementary School,school
-117.037993,33.0158754,Painted Rock Elementary School,school
-117.050891,33.0240031,Chaparral Elementary School,school
-116.8509767,32.7816875,Dehesa School,school
-119.0130919,35.2830004,,school
-119.7558293,36.7259165,Vang Pao Elementary School,school
-122.1839993,39.7391406,Fairview Elementary School,school
-122.1935927,39.7408806,Price Intermediate School,school
-122.1905107,39.745061,Mill Street Grammar School,school
-117.2254946,32.7396067,Point Loma High School,school
-117.2328403,32.7319594,Dana Junior Middle School,school
-122.0158587,37.3371704,Good Samaritan Preschool,school
-118.9052703,34.2648561,Arroyo West Active Learning Academy,school
-119.8478804,34.4472681,La Patera Elementary School,school
-118.277179,34.1078648,John Marshall High School,school
-122.0675159,37.8957055,St. Mary Catholic School,school
-117.2094231,32.9570816,Ashley Falls Elementary,school
-118.8949644,35.2243473,Vineland Elementary School,school
-119.0062413,35.2902698,,school
-118.9294445,35.3442834,Shirley Lane Elementary School,school
-122.0636522,37.6359547,Cesár Chavez Middle School,school
-117.2546315,32.9912098,Santa Fe Montessori School,school
-122.0966044,37.405718,Waldorf School of the Peninsula,school
-122.0969028,37.4053787,,school
-122.069255,37.6709319,Hayward High School,school
-117.0866471,33.0301519,Westwood Elementary School,school
-117.2731275,32.8340484,La Jolla High School,school
-117.2691696,32.8329145,Muirlands Middle School,school
-116.2109022,33.7248598,Dwight Eisenhower Elementary School,school
-117.2780226,32.8413399,The Bishops School,school
-117.2639181,32.8110094,Bird Rock Elementary School,school
-117.0975774,32.7467973,Rosa Parks Elementary School,school
-117.0930805,32.7522444,Euclid Elementary School,school
-117.0890295,32.7522036,Ibarra Elementary School,school
-117.0993592,32.7411972,Clark Middle School,school
-117.103049,32.7412298,Florence Griffith Joyner Elementary School,school
-117.0870666,32.7429343,Marshall Elementary School,school
-117.1032184,32.757975,Franklin Elementary School,school
-117.1124735,32.7614265,,school
-118.9175164,35.3788854,Hort Elementary School,school
-119.0997645,35.321424,,school
-119.0823438,35.3818929,,school
-119.0097643,35.3580932,,school
-121.1051363,38.6553088,Vista Del Lago High School,school
-121.6441475,36.7077552,,school
-117.099832,32.7360289,Hamilton Elementary School,school
-122.075902,37.6725633,All Saints School,school
-117.1117404,32.7235265,Rowan Elementary School,school
-117.1238255,32.7180093,Golden Hill Elementary School,school
-117.1302572,32.7196418,Albert Einstein Academy,school
-117.1432245,32.7094373,Sherman Elementary School,school
-117.1320687,32.7095494,Kimbrough Elementary School,school
-117.1263571,32.7098019,,school
-122.2876783,37.8428428,Hawley School,school
-121.9430431,37.3474861,Saint Clare School,school
-121.9060973,37.4259974,St. John School,school
-121.9068796,37.4250459,Stratford School Corning,school
-117.1628842,32.7932308,Chesterton Elementary School,school
-122.613163,38.7568597,,school
-117.9364375,33.7796607,Garden Grove High School,school
-117.1619415,32.800239,Kearny Senior High School,school
-120.6967626,35.2640799,Laguna Middle School,school
-122.4542929,37.7279123,Archbishop Riordan High School,school
-120.8096467,35.3058521,Sonshine Christian School,school
-118.2305523,33.9446204,Jordan High School,school
-118.2378863,33.9436962,Florence Griffith-Joyner Elementary School,school
-117.2221052,32.8829631,The Preuss School,school
-118.2470842,33.942354,Compton Avenue Elementary School,school
-118.2301558,33.9416377,Weigand Avenue Elementary School,school
-118.2452996,33.9339143,Lovelia Flournoy Elementary School,school
-118.2368748,33.9518802,92nd Street Elementary School,school
-117.0771668,32.755973,Mann Middle School,school
-117.0778285,32.7574506,IFTN Charter School,school
-117.0755114,32.7522471,Will C. Crawford High School,school
-117.0482971,32.7625971,Rolando Elementary School,school
-118.4134643,33.9955577,Stoner Avenue Elementary School,school
-117.5422096,33.9654978,Louis Vandermolen Fundamental Elementary School,school
-118.3883881,33.9671904,Westport Heights Elementary School,school
-118.2043652,33.933793,Thurgood Marshall Elementary School,school
-120.8321329,35.3271805,Baywood Elementary School,school
-118.1018916,33.8153139,Cubberley Elementary School,school
-120.4876209,35.0484749,Nipomo High School,school
-117.2335008,32.7214863,Cabrillo Elementary School,school
-122.1488063,37.423199,College Terrace Children's Center,school
-117.0914814,32.9341686,Dingeman Elementary School,school
-118.0850071,33.7899648,Weaver School,school
-118.2271072,33.9337367,Ritter Elementary School,school
-118.2172894,33.9327788,Lincoln Elementary School,school
-118.249555,33.9775725,Miramonte Elementary School,school
-118.2509755,33.9801928,Thomas A. Edison Middle School,school
-118.2489009,34.0031859,Ascot Avenue Elementary School,school
-118.2735448,34.0554137,,school
-120.6103464,35.10093,Open Door Church Preschool,school
-117.1368956,33.0237774,Maranatha Christian Schools,school
-118.2717681,34.0548992,Esperanza Elementary School,school
-118.2461699,34.0638709,Evans Community Adult School,school
-119.4532436,37.0349635,Sierra High School,school
-122.4149473,37.8009497,Sarah B. Cooper Child Development Center,school
-122.4166082,37.8018991,Yick Wo Elementary School,school
-117.0580869,32.6377989,Hilltop Senior High School,school
-116.9339473,32.7477462,Hillsdale Middle School,school
-116.9334514,32.7535896,Rancho San Diego Elementary,school
-116.9468241,32.7614229,Fuerte Elementary School,school
-116.9222666,32.7595466,Valhalla High School,school
-116.9160852,32.7648964,Vista Grande Elementary School,school
-116.925135,32.7881555,Meridian Elementary School,school
-116.9402469,32.7903439,Holy Trinity School,school
-116.9432828,32.7901169,Lexington Elementary School,school
-122.4040631,37.7947714,Edwin and Anita Lee Newcomer School,school
-122.408806,37.7946462,Gordon J. Lau Elementary School,school
-122.4110419,37.7976027,Jean Parker School,school
-116.9356409,32.8660005,Lakeside Farms Elementary School,school
-122.5020102,37.7581068,Francis Scott Key Elementary School,school
-122.4999141,37.7435017,Special Education Services,school
-122.5036483,37.7538524,Noriega Early Education School,school
-122.4927725,37.7488462,Robert Louis Stevenson Elementary School,school
-122.499388,37.7373365,Ulloa Elementary School,school
-122.4650296,37.7838579,George Peabody Elementary School,school
-122.471467,37.7836035,Sutro Elementary School,school
-122.4822818,37.7829993,Alamo Elementary School,school
-122.4763262,37.7753394,Argonne Elementary School,school
-122.4579911,37.7872266,Claire Lilienthal Madison Campus,school
-122.4644941,37.7763157,Frank McCoppin Elementary School,school
-122.4583772,37.782276,Roosevelt Middle School,school
-122.4658351,37.7296949,Aptos Middle School,school
-121.0906358,38.6514,Russell Ranch Elementary School,school
-120.5750479,35.1155799,Pacific Coast Christian School,school
-117.8783855,33.6341268,Corona del Mar High School,school
-117.109847,33.0006948,Oak Valley Middle School,school
-116.9214191,32.8520591,Lemon Crest Elementary School,school
-116.9101282,32.8537726,Tierra del Sol Middle School,school
-120.4466807,36.8450289,Firebaugh High School,school
-120.4460746,36.8542806,Hazel M Bailey Primary School,school
-121.4793824,38.4939063,South Sacramento Islamic Center,school
-116.9735298,32.7354307,Monte Vista High School,school
-116.9674342,32.7357115,Loma Elementary School,school
-118.1354851,34.0131546,Montebello Park Elementary School,school
-118.131667,34.0175847,Cantwell-Sacred Heart of Mary High School,school
-119.138613,35.4162588,Veterans Elementary School,school
-121.3980442,38.3979899,Cosumnes Oaks High School,school
-119.2541968,35.4204742,Rio Bravo-Greeley Elementary School,school
-121.0144499,37.3231349,Hurd Barrington Elementary School,school
-116.0725078,35.2762793,Baker High School,school
-116.0723107,35.2749136,Baker Junior High School,school
-116.0723191,35.2742758,Baker Elementary School,school
-116.6450669,33.0965607,Spencer Valley Elementary School,school
-117.0141467,32.8072184,Gage Elementary School,school
-119.9240773,36.7740023,Roosevelt Elementary School,school
-117.1448587,33.4888521,Inland Valley Driving School,school
-117.0869562,33.0043742,Turtleback Elementary School,school
-119.0535632,34.2252394,Monte Vista Middle School,school
-119.0596521,34.2266734,Camarillo Academy of Progressive Education,school
-119.0479158,34.2279503,University Preparation Charter School at CSUCI,school
-119.0291487,34.2240116,Pleasant Valley School District,school
-119.0291325,34.2226663,Pleasant Valley School of Engineering and Arts K and Pre-K,school
-119.0312754,34.2331106,Los Primeros School of Sciences and Arts,school
-117.0754364,33.1464506,Conway School,school
-117.625052,33.8729571,Prado View Elementary School,school
-117.0525521,33.1464154,Glen View Elementary School,school
-118.2705571,34.0523095,Cambria Adult School,school
-118.3328083,34.0551349,Los Angeles Senior High School,school
-120.8160594,38.7360221,Edwin Markham Elementary School,school
-120.812687,38.7340646,El Dorado High School,school
-121.0262168,37.3084743,Von Renner Elementary School,school
-121.0347265,37.3129913,Yolo Middle School,school
-117.0887216,33.1344615,Lincoln Elementary School,school
-120.4192614,34.9555673,,school
-117.0979039,32.9096597,Miramar Ranch Elementary School,school
-120.4024993,34.9573923,Pioneer Valley High School,school
-120.4267391,34.9662739,William Rice Elementary School,school
-121.369025,38.6130426,Del Paso Manor Elementary School,school
-121.3639882,38.6153414,Merryhill School - Eastern,school
-121.3659774,38.6275215,Whitney Avenue Elementary School,school
-121.4258037,38.4108645,Saint Elizabeth Ann Seton Catholic School,school
-122.2034102,38.1211482,Jesse Bethel High School,school
-122.208675,38.1194189,Wardlaw Elementary School,school
-121.9790838,38.5282194,Winters Middle School,school
-121.9814695,38.5297449,,school
-120.4152933,34.8637017,St. Louis de Montfort School,school
-117.0971568,32.9696978,Los Peñasquitos Elementary School,school
-122.3447331,37.9519977,Richmond High School,school
-122.341252,37.9532485,Salesian High School,school
-118.9922941,35.3714695,,school
-120.2968041,34.8668047,Benjamin Foxen Elementary School,school
-121.0842584,35.5458645,New Dawn Montessori School,school
-119.7296515,34.4237801,,school
-120.4299528,34.9409059,,school
-120.4468007,34.9393538,,school
-120.4428852,34.9614687,Robert Bruce Elementary School,school
-120.4830999,34.8949401,Arellanes Junior High,school
-120.4821936,34.8946367,Don Juan Bautista Arellanes Elementary School,school
-120.4279903,34.9327079,,school
-120.5094749,34.9578502,Bonita School,school
-120.4470558,34.9543766,,school
-120.4513037,34.9663315,Cary Calvin Oakley Elementary School,school
-120.4144224,34.9641558,Martin Luther Tunnell Elementary School,school
-117.2386171,33.1209573,Carrillo Elementary School,school
-116.2732235,35.9784753,Shoshone Elementary School,school
-116.2727607,35.9789504,Death Valley Academy High School,school
-117.2555127,33.1169821,Poinsettia Elementary School,school
-118.0690009,33.8126891,Los Alamitos High School,school
-119.1343054,35.4242578,,school
-119.1488273,35.4177278,Frontier High School,school
-119.0177066,35.4221929,Christ the King School,school
-119.0348681,35.4250665,Wingland Elementary School,school
-121.7452181,38.5572115,North Davis Elementary School,school
-121.4173031,38.4991262,Samuel Kennedy Elementary School,school
-121.4110357,38.5154034,Elder Creek Elementary School,school
-119.7049612,36.8200679,Our Lady of Perpetual Help School,school
-121.4520053,38.5211963,Ethel I. Baker Elementary School,school
-121.3563283,38.7003264,Ridgepoint Elementary School,school
-119.1305264,35.3654762,Liberty High School,school
-121.4510941,38.6902008,Rio Linda Elementary School,school
-121.4407568,38.6972837,Orchard Elementary School,school
-121.4141258,38.6082121,Howe Avenue Elementary School,school
-119.0268946,35.3332784,Frank West Elementary School,school
-119.0268576,35.3259881,Planz Elementary School,school
-120.2145598,39.3247743,Truckee High School,school
-120.2201477,39.3249364,Truckee Elementary School,school
-120.0998733,39.3628624,,school
-117.0810981,33.157363,Rincon Middle School,school
-121.3300166,38.6237635,Heritage Christian Academy,school
-121.3249416,38.621418,Mary A Deterding Charter Elementary School,school
-121.2867791,38.6314055,Sacramento Waldorf School,school
-121.2035967,38.6667927,Twin Lakes Elementary School,school
-120.8197044,35.3242583,Los Osos Middle School,school
-120.8495641,35.3134993,Monarch Grove Elementary School,school
-121.0490038,39.4531124,Camptonville Elementary School,school
-120.8274306,39.5614011,Downieville Junior-Senior High School,school
-121.019408,39.2654881,Nevada City School,school
-121.1953837,38.6744599,,school
-120.4307525,34.9509336,,school
-122.014305,36.9801855,Montessori School Midtown,school
-117.0800033,33.0966872,Miller Elementary School,school
-124.2059523,41.7554174,Joe Hamilton Elementary School,school
-120.6851674,37.3859754,Schelby School,school
-120.8746295,37.052535,Creekside Junior High School,school
-120.5652197,37.4392998,Washington Elementary School,school
-120.6099126,36.9771411,Bryant Middle School,school
-120.5258724,37.4916556,Hopeton Elementary School,school
-120.3235243,37.2335435,Plainsburg Elementary School,school
-120.9977631,37.2481871,Gustine Elementary School,school
-118.6100647,34.1489999,Louisville High School,school
