longitude,latitude,name,amenity,zipcode,zip_distance_km
-118.0986262,33.8088818,El Dorado Library,library,90808,2.006635070780236
-122.4333058,37.7271266,Excelsior Branch Library,library,94112,1.0904613354035635
-118.1256415,33.8319247,Ruth Bach Library,library,90808,1.6628940196841289
-119.3188258,37.1012745,Shaver Lake Branch Library,library,93664,5.896155475413967
-121.2463913,37.934178,Southeast Branch Stockton-San Joaquin County Public Library,library,95205,3.447937119024053
-121.3648742,38.7046793,Antelope Library,library,95843,1.247701523923734
-117.7642806,34.1114068,La Verne Branch County of Los Angeles Public Library,library,91750,0.7809239129789498
-118.0877601,33.7738183,Leisure World Library,library,90740,1.6452921831222573
-118.1745472,33.7829256,Mark Twain Library,library,90813,0.8337960641771447
-118.1032244,33.8463799,George Nye Jr. Library,library,90713,0.7710747963428565
-118.1214345,33.8824482,Clifton M. Brakensiek Library,library,90707,0.4177286303610615
-122.2836904,38.2955962,Napa County Library,library,94581,0.2299985935094103
-118.1452276,34.1261897,Allendale Branch Pasadena Public Library,library,91031,1.215210256454934
-117.7306763,33.9976163,James S. Thalman Chino Hills Branch Library,library,91709,1.9922343085039362
-119.7822867,38.6933049,Markleeville Library,library,96120,9.712730372636587
-118.1847523,33.8235973,Dana Library,library,90807,0.9412766402920009
-120.7236711,37.379426,Livingston Branch Merced County Library,library,95334,0.37292519410487923
-117.3244172,33.9745678,Orbach Science Library,library,92507,1.3463048996792097
-120.4376559,37.5195679,Snelling public library,library,95369,5.547462785131033
-121.9000405,37.3029358,Willow Glen Branch Library,library,95155,0.7910729242036524
-122.3853265,37.9265096,Richmond Public Library - Westside Branch,library,94801,2.5368203005485492
-120.8510777,37.4031066,Irwin-Hilmer Branch Merced County Library,library,95324,1.9022847665898655
-118.1225921,33.7933438,Los Altos Branch Library,library,90815,0.3195007178396631
-121.9088003,36.9809861,,library,95001,0.9844553924053848
-116.0546767,34.1433631,Twentynine Palms Branch Library,library,92277,0.5527698601499356
-122.3440824,37.9358824,Richmond Public Liibrary - Main Library,library,94802,0.31739363267496873
-121.2269377,38.7890673,,library,95677,0.8511451606441731
-122.2076348,37.7724393,Melrose Branch Oakland Public Library,library,94601,1.2017827672233763
-121.8610136,38.0065558,LMC Library,library,94509,4.778253692544404
-120.6462537,36.9678084,,library,93665,0.7242202271394987
-120.4246502,37.3663848,Kolligian Library,library,95343,8.1119932311762
-120.2519724,37.2288669,Le Grand Library,library,95333,2.6485270783599595
-120.6061525,37.3508113,Atwater Branch Merced County Library,library,95301,0.3646717515993304
-120.4760937,37.3372291,Library,library,95348,2.927207802929306
-120.7226393,37.3759053,Library,library,95334,0.23048835350877925
-120.4504988,37.2882707,Library,library,95340,1.6931048576924828
-120.3206973,37.2915269,Planada Library,library,95365,0.21051506458242467
-120.8145259,37.0674074,,library,93635,3.57646796967532
-119.8059984,36.7208141,,library,93721,2.695341720352164
-118.0022572,34.1486308,Monrovia Public Library,library,91017,0.3054946292812642
-119.8301003,34.4475684,Goleta Valley Public Library,library,93116,1.3285215764923108
-121.5405212,36.8475696,Carl Martin Luck Memorial Library,library,95045,0.5454693397893882
-118.3965147,37.3629086,Bishop Library,library,93515,0.14126796627415789
-116.5465148,33.822877,Welwood Murray Memorial Library,library,92262,2.330908197799062
-121.4050883,36.8517049,San Benito County Free Library,library,95024,0.9815513130498474
-122.3932,37.7753882,Mission Bay Branch Library,library,94158,0.8773612845380862
-118.4652091,33.9876596,Venice-Abbot Kinney Memorial Branch,library,90294,0.5863597730578012
-122.2544712,37.8565299,Claremont Branch Berkeley Public Library,library,94705,0.39762846853979267
-121.9781566,37.5760467,Niles Branch Alameda County Library,library,94536,2.5808840874263055
-121.2197589,37.7988219,Manteca Branch Stockton-San Joaquin County Public Library,library,95336,1.7203812119173616
-122.1127347,37.4222049,Mitchell Park Library,library,94306,1.3769260068262563
-121.8909952,38.0187531,Pittsburg Library,library,94565,2.881002590012919
-122.1157331,37.8919454,Lafayette Library and Learning Center,library,94549,0.5714448175100549
-121.7576106,36.7676291,Castroville Branch Library,library,95012,0.20632318362395294
-121.6572244,36.6720025,John Steinbeck Library,library,93901,0.5232335955835556
-119.1789444,34.2009819,Oxnard Public Library,library,93032,0.4226975403887744
-121.7849062,37.6868458,Rincon Library,library,94550,1.974562960386675
-118.9012666,36.4422298,Three Rivers Branch Library,library,93271,1.3305048196517504
-122.4763447,37.5844151,Pacifica Sanchez Library,library,94044,3.9396800526517226
-121.495193,38.5816442,Sacramento Central Public Library,library,94203,0.06910521767262236
-121.504403,38.5846787,California State Railroad Museum Library and Archivers,library,95812,0.9204013232640672
-117.9992968,33.6620304,Main Street Branch,library,92648,1.7808091871459986
-117.3725,33.8795772,Woodcrest Library,library,92508,6.395361000637795
-119.782272,38.6932913,Markleeville Library,library,96120,9.714654957369962
-117.1337193,32.8092013,Serra Mesa-Kearny Mesa Library,library,92123,1.419044438885773
-117.1775473,32.6911477,Coronado Public Library,library,92178,0.7813585489849034
-118.3839392,34.081937,West Hollywood Branch County of Los Angeles Public Library,library,90069,1.0732660907471783
-122.4781324,37.7213854,J. Paul Leonard Library,library,94132,0.24241399994950544
-122.4919451,37.6321868,,library,94044,1.6699995669090506
-120.3848714,36.7488244,,library,93640,2.2908286385894887
-122.0164269,38.6919068,Esparto Branch Yolo County Library,library,95627,1.581799235595844
-118.253585,34.1439971,Glendale Downtown Central Library,library,91209,0.21714345564413254
-119.6461851,37.5472187,Bassett Memorial Library,library,93623,7.6581885495569795
-117.1988021,33.098559,SEMS Library,library,92078,2.6403777307964518
-122.7035881,38.3488513,Rohnert Park Cotati Regional Library,library,94928,0.8526375046047716
-118.3013483,34.2582533,Sunland-Tujunga Library,library,91041,0.9654388867173089
-121.1280943,36.2123114,King City Public Library,library,93930,1.0600177502230972
-123.3535774,39.4171348,Willits High Library,library,95490,3.782220124170817
-118.914978,34.404632,Fillmore Branch Ventura County Library,library,93015,0.6724674049773568
-118.0645849,33.8670085,Cerritos Public Library,library,90703,0.3709060724091382
-118.1450986,33.7823779,Brewitt Library,library,90804,0.9438911019261876
-120.1992953,39.3252943,Truckee Branch Nevada County Public Library,library,96160,1.408336519416507
-118.2305445,33.9158692,Bilbrew Library,library,90222,0.8166338418342362
-118.3991019,34.072877,Beverly Hills Public Library,library,90209,0.14407707544891235
-122.7308932,38.4592291,Northwest Santa Rosa Library,library,95404,2.52982538111613
-117.9291508,33.7458523,Newhope Library Learning Center,library,92703,2.057626911202879
-119.8454594,34.4137673,Davidson Library,library,93107,1.8966722054628224
-121.8682194,37.3464433,East San José Carnegie Branch Library,library,95192,1.3867235683676018
-122.4888618,37.8596493,Civic Center and Public Library,library,94966,0.31860199234875275
-121.9469869,37.3957473,Northside Branch Library,library,95056,1.2969594952056975
-117.7169974,33.5224863,Laguna Niguel Branch Library,library,92607,0.6942631530116181
-114.5977016,33.6178719,Palo Verde Valley District Library,library,92225,0.8519019130712701
-122.0489338,37.3371082,Homestead High School Library,library,95015,1.6037131345549995
-122.4138545,37.6564151,Grand Avenue Branch South San Francisco Public Library,library,94083,0.5743823901839992
-117.6998106,33.6195048,El Toro Branch Library,library,92609,0.9725916523809799
-121.8409504,37.3113523,Tully Community Branch Library,library,95151,1.6074604441928189
-122.414971,37.7671519,Far West Library for Educational Research and Development,library,94103,0.5951584562755194
-122.4169157,37.8035397,Anne Bremer Memorial Library,library,94133,0.7806634614582244
-122.5264118,41.726532,Montague Branch Siskiyou County Public Library,library,96064,5.202049245016216
-122.6386376,41.7301409,Siskiyou County Law Library,library,96097,1.0643885841954401
-122.6397487,41.7265298,Siskiyou County Public Library,library,96097,0.6830521144079826
-122.4191378,37.7838181,William E Colby Memorial Library,library,94102,0.3525594637709243
-123.3800553,41.7934575,Happy Camp Branch Siskiyou County Public Library,library,96039,1.1376544901835375
-122.2714623,41.2117064,Dunsmuir Branch Siskiyou County Public Library,library,96025,0.1795007461791897
-124.2611664,40.5795738,Ferndale Public Library,library,95536,6.025022903441371
-121.4772138,41.955433,Tulelake Branch Siskiyou County Public Library,library,96134,4.40303667968003
-121.5396062,39.1252292,Library Learning Center Yuba Community College,library,95961,4.437282755416279
-121.6063539,39.1357187,Sutter County Law Library,library,95991,3.6080956354786897
-121.7485814,39.1590582,Sutter Branch Sutter County Free Library,library,95982,3.145702743001689
-120.9946654,38.9976748,Applegate Branch Auburn-Placer County Library,library,95703,0.3892049593025794
-121.5876115,39.1376959,Yuba County Library,library,95991,4.5869733398381625
-121.5874656,39.1396143,Packard Library,library,95991,4.7647524796997365
-121.7180192,38.8004571,Knights Landing Branch (Yolo County Library),library,95645,5.8516576712050234
-118.483636,34.0027398,Ocean Park Branch Santa Monica Public Library,library,90405,1.3646413369057024
-118.470092,34.0160907,Santa Monica College Library,library,90405,0.6932824529765564
-118.4687138,34.0526979,Brentwood Branch Los Angeles Public Library,library,90049,1.5572251297973065
-118.3767443,34.0605657,Margaret Herrick Library,library,90211,0.7730540818019817
-118.3859111,34.0483437,Robertson Branch Los Angeles Public Library,library,90035,0.7205099265732301
-122.030384,37.5345784,Newark Branch Alameda County Library,library,94560,0.28517998621886004
-122.1258631,37.6788803,San Lorenzo Branch Alameda County Library,library,94580,0.3206934299877235
-122.1341316,37.708819,South Branch San Leandro Community Library,library,94578,1.1418796911069846
-118.4635887,34.014622,Fairview Branch Library,library,90405,0.9072419219885567
-122.2685805,38.0354771,Rodeo Library - Contra Costa County Library,library,94572,1.0605339530714961
-122.3399034,37.9579056,San Pablo Branch Contra Costa County Library,library,94806,1.633068055958318
-121.6926364,37.9336105,Brentwood Branch Contra Costa County Library,library,94513,0.3141391929504674
-121.8125735,38.0047213,Antioch Branch Contra Costa County Library,library,94509,1.245583274283022
-121.9211157,41.963203,Dorris Branch Siskiyou County Public Library,library,96023,6.540917906583841
-120.6635622,40.4165618,Lassen County Free Library,library,96127,0.8946540184340556
-120.9469729,39.9361251,Plumas County Library,library,95971,2.127470066826005
-121.063353,39.2169201,Grass Valley Royce Branch Nevada County Library,library,95924,4.2440758806619305
-121.0181936,39.2638203,Nevada County Law Library,library,95959,5.8098364366668775
-122.3037208,40.4514662,Anderson Branch Shasta County Library,library,96007,2.173758268133648
-122.1749085,37.7515442,Elmhurst Branch Oakland Public Library,library,94621,1.2262150138216195
-123.9918959,40.8826072,Blue Lake Branch Humboldt County Library,library,95521,7.1742156052783
-122.1823061,37.6978646,Mulford-Marina Branch San Leandro Community Library,library,94579,2.943115595570489
-122.1530209,37.6913197,Manor Branch San Leandro Community Library,library,94579,0.3118655558635158
-122.0222295,37.5680037,Centerville Branch Alameda County Library,library,94536,2.137700367780132
-122.2388859,40.1784886,Herbert Kraft Free Library,library,96080,0.12298568751496244
-122.941094,40.7346382,Trinity County Law Library,library,96093,0.5874313698259853
-123.1911187,40.5527732,Hayfork Branch Trinity County Library,library,96041,2.356724599440026
-124.1624717,40.8027324,Humboldt County Law Library,library,95501,1.0844522258994242
-121.0280731,39.2481921,Searls Historical Library,library,95945,4.816656212847835
-122.2934073,37.8879164,Albany Branch Alameda County Library,library,94706,0.29027194941198664
-118.3542318,33.8985378,Lawndale Branch County of Los Angeles Public Library,library,90260,1.2199020201698112
-122.078888,37.6332915,George Weekes Branch Hayward Public Library,library,94544,1.1421625324171778
-122.1761978,37.7685608,Eastmont Branch Oakland Public Library,library,94605,1.2374912051371392
-122.1907738,37.760614,Martin Luther King Junior Branch Oakland Public Library,library,94621,0.5175655372783824
-122.2224681,37.7835392,Latin American Branch Oakland Public Library,library,94601,0.6105441984699296
-122.2710864,37.8008995,Asian Branch Oakland Public Library,library,94604,0.3900503182020213
-118.2139586,33.8047396,Bret Harte Branch Long Beach Public Library,library,90810,2.357052273119775
-118.1853462,33.796684,Burnett Branch Long Beach Public Library,library,90806,0.8937019250912999
-118.1955481,33.8394894,La Casa De Rancho Los Cerritos Library,library,90807,1.6031303816369165
-118.34174,33.837238,Torrance Civic Center Library,library,90503,1.1829161593942918
-118.0319199,34.1284963,Arcadia Public Library,library,91006,0.6682448996845728
-118.1864612,34.1136199,Arroyo Seco Regional Branch Los Angeles Public Library,library,90042,0.6007851976942682
-118.7758735,34.1445068,Agoura Hills Library,library,91376,0.9102546922240636
-118.1739606,34.0875099,El Sereno Branch Los Angeles Public Library,library,90032,0.6467829121034535
-118.2122949,34.0441788,Benjamin Franklin Branch Los Angeles Public Library,library,90033,0.6176716067597494
-118.2274092,34.094517,Cypress Park Branch Los Angeles Public Library,library,90065,1.4233561664159708
-118.2628409,33.7891556,Wilmington Branch Los Angeles Public Library,library,90744,0.43444001814422234
-118.1981276,34.0275127,R L Stevenson Branch Los Angeles Public Library,library,90023,0.33995312934034144
-118.238338,33.9598869,Graham Branch County of Los Angeles Public Library,library,90002,1.3449580002780928
-118.0820133,34.1580621,Hastings Branch Pasadena Public Library,library,91107,1.009065700366827
-118.2186834,33.9802923,Huntington Park Branch County of Los Angeles Public Library,library,90255,0.4461264929619035
-118.1940523,34.2028277,La Cañada Flintridge Library,library,91012,0.6948738646765766
-117.950897,34.0191781,La Puente Branch County of Los Angeles Public Library,library,91747,0.15789085101718942
-118.1561817,34.0005691,Commerce Public Library,library,90040,1.1097376369881033
-118.1778051,34.0237105,El Camino Real Branch County of Los Angeles Public Library,library,90023,1.8171762698870686
-118.0992358,34.0958423,San Gabriel Public Library,library,91778,0.6051136148576445
-118.129792,34.1691729,Santa Catalina Branch Pasadena Public Library,library,91104,0.3723981583929228
-118.0620475,34.1614576,Sierra Madre Public Library,library,91025,0.8512805495363929
-118.2658069,33.8676619,Dr. Martin Luther King Jr. Library,library,90747,1.1103377695841257
-118.1009606,33.9689269,Rivera Branch County of Los Angeles Public Library,library,90661,1.624208225362074
-118.0892349,33.9919574,Pico Rivera Branch County of Los Angeles Public Library,library,90660,0.38314682685962775
-118.0723363,33.9650917,Los Nietos Branch County of Los Angeles Public Library,library,90606,1.5260579414342375
-118.1200693,33.9933465,Chet Holifield Library,library,90640,2.3124466996976425
-117.9406192,34.0711207,West Covina Branch County of Los Angeles Public Library,library,91793,0.31749882065221896
-118.0783079,33.8879282,Alondra Library,library,90651,1.617540894430627
-117.9053403,34.1347297,Azusa City Library,library,91702,1.1232224946149698
-118.0107894,33.9058963,La Mirada Library,library,90638,0.10970100246204051
-118.1975704,33.8964046,East Rancho Dominguez Branch Los Angeles County Public Library,library,90223,2.0805093866884588
-118.0356225,34.0669541,El Monte Branch County of Los Angeles Public Library,library,91734,0.7612878523337642
-117.9779407,34.1381741,Duarte Branch County of Los Angeles Public Library,library,91009,0.15878788267523453
-118.17459,33.9594776,Cudahy Library,library,90201,2.2257302578021703
-118.1251429,34.0590388,Bruggemeyer Memorial Library,library,91756,0.4412524735831741
-121.1905889,38.8199804,Loomis Branch Auburn-Placer County Library,library,95650,2.3012141516181788
-120.030061,39.2385744,Kings Beach Branch Auburn-Placer County Library,library,96143,0.6064765134805329
-120.1385826,39.1725869,Tahoe City Branch Auburn-Placer County Library,library,96145,1.0266852751314794
-122.1227933,37.8408105,Moraga Branch Contra Costa County Library,library,94556,0.3442242452865714
-121.8095659,39.6489886,Durham Branch Butte County Library,library,95938,2.5265834786532344
-121.6910833,39.3665551,Gridley Branch Butte County Library,library,95948,2.4466534845404944
-121.6062018,39.7579695,Paradise Branch Butte County Library,library,95969,0.2810072881922471
-121.7102934,39.4134741,Biggs Branch Butte County Library,library,95917,0.799075480451368
-121.5529264,39.5064037,"Butte County Library, Oroville Branch",library,95923,6.734065180337738
-117.8874126,34.0882172,Covina Public Library,library,91723,0.37808068100255127
-117.8531162,34.1061198,Charter Oak Branch County of Los Angeles Public Library,library,91724,1.3953959058149183
-117.9330567,34.1039225,Irwindale Public Library,library,91722,2.556926968668563
-123.2081891,39.1502935,Mendocino County Law Library,library,95482,1.2535924318007812
-123.2064725,39.1505465,Mendocino County Library,library,95482,1.108771279460474
-117.8892041,33.9172311,Brea Library,library,92822,0.163334665890768
-118.0877512,33.7738158,Leisure World Library,library,90740,1.64471476074225
-118.0317768,34.1069305,Live Oak Branch County of Los Angeles Public Library,library,91780,2.1037275072584665
-117.8280524,34.6168189,Lake Los Angeles Branch County of Los Angeles Public Library,library,93591,2.19778823749285
-118.0159742,34.087034,Norwood Branch County of Los Angeles Public Library,library,91732,1.8411568770147353
-118.3697998,34.0641767,Peter M Khan Memorial Library,library,90048,1.0781607832069633
-118.1557794,34.1142732,South Pasadena Public Library,library,91030,0.38802303959697954
-118.0983209,34.1434844,Lamanda Park Branch Pasadena Public Library,library,91107,1.2041595487378807
-118.1778501,34.1700063,Linda Vista Branch Pasadena Public Library,library,91103,2.1213535243665764
-118.1800207,34.0407904,Anthony Quinn Library,library,90063,0.7232464087761127
-118.2554329,34.1632363,Casa Verdugo Branch Glendale Public Library,library,91202,0.9605825207471453
-118.1217014,34.0983912,Dorothy Hooper Library,library,91802,0.5968137358568516
-118.1253045,34.0915246,Jack Miller Memorial Library,library,91801,0.3681879733499533
-118.3881593,33.8459641,Redondo Beach Public Library,library,90277,1.7580090473360377
-118.3050844,34.0624459,Sigmund Hecht Library,library,90010,0.30062249263276014
-118.257575,34.1388969,Sons of the American Revolution Genealogical Library,library,91204,0.2409877848779079
-118.4292387,34.2611918,Pacoima Branch Los Angeles Public Library,library,91333,0.2519669004144269
-118.3278526,33.9605695,Morningside Park Branch City of Inglewood Public Library,library,90305,0.3100240784652847
-118.053401,34.1080639,Carl W Mischke Memorial Library,library,91780,0.7192798951757697
-118.2061801,34.1006659,Braun Research Library,library,90042,1.9650021497235413
-118.4289682,34.0663982,Blumenthal Library,library,90024,1.1304180745372943
-118.3270189,33.9333477,Crenshaw-Imperial Branch City of Inglewood Public Library,library,90303,0.6737526832344841
-118.1999942,34.1738059,Chevy Chase Branch Glendale Public Library,library,91012,3.0349288134823706
-118.2765332,34.182052,Brand Library & Art Center,library,91201,1.6919681378340563
-117.9887571,34.5198798,Littlerock Branch County of Los Angeles Public Library,library,93543,3.7975638187826912
-118.2855972,34.1704587,Grandview Branch Glendale Public Library,library,91201,0.41569739575976034
-118.214034,34.0761988,Lincoln Heights Branch Los Angeles Public Library,library,90031,0.34350264940324393
-118.3292309,34.0401717,Washington Irving Branch Los Angeles Public Library,library,90019,1.0075022028665106
-118.259136,34.1200279,Atwater Village Branch Los Angeles Public Library,library,90039,0.8818772098848922
-118.288964,34.0911222,Cahuenga Branch Los Angeles Public Library,library,90029,0.5158998607986179
-118.2574018,34.0671091,Echo Park Branch Los Angeles Public Library,library,90026,1.2463205066484937
-118.1978346,34.0507475,Malabar Branch Los Angeles Public Library,library,90033,0.9996694405996932
-118.2134872,34.1376208,Los Angeles Public Library,library,90041,0.6387283682257023
-118.4289671,34.0058446,Mar Vista Branch Los Angeles Public Library,library,90066,0.3254897393681833
-118.3417424,33.9927909,View Park Branch County of Los Angeles Public Library,library,90043,1.0912075285744192
-118.2999475,33.9398371,Woodcrest Branch County of Los Angeles Public Library,library,90044,1.9249526646932316
-118.3736029,33.9097642,Wiseburn Branch County of Los Angeles Public Library,library,90251,2.073832744178763
-118.3475786,34.1850055,Burbank Public Library - Northwest Park Branch,library,91505,1.8066654455946152
-118.311743,34.0744997,Wilshire Branch Los Angeles Public Library,library,90004,0.8361223216662365
-118.2959044,33.9998658,Vermont Square Branch Los Angeles Public Library,library,90037,0.9514869962449386
-118.256184,34.0025142,Vernon Branch Los Angeles Public Library,library,90011,0.6270435196724645
-118.2921362,33.9816058,John Muir Branch Los Angeles Public Library,library,90037,2.439015614844301
-118.274326,34.0017495,Junipero Serra Branch Los Angeles Public Library,library,90037,1.112513450211946
-118.2829325,33.9484007,Mark Twain Branch Los Angeles Public Library,library,90044,0.9959837614239927
-118.2840284,34.063239,Felipe De Neve Branch Los Angeles Public Library,library,90057,0.7212278041424539
-118.318226,33.9747922,Hyde Park Miriam Matthews Branch Los Angeles Public Library,library,90043,1.8733584350319825
-118.3186867,34.0258455,Jefferson Branch Los Angeles Public Library,library,90018,0.47568915823853447
-118.352604,34.0282866,Baldwin Hills Branch Los Angeles Public Library,library,90016,0.1692489407267392
-118.2746439,33.9744865,Ascot Branch Los Angeles Public Library,library,90003,1.0371022007752229
-118.3227646,33.9948594,Angeles Mesa Branch Los Angeles Public Library,library,90043,1.2186846269949587
-118.3353543,34.0625105,Memorial Branch Los Angeles Public Library,library,90036,1.517139011567517
-120.8291027,38.728514,El Dorado County Library,library,95667,2.35008969102455
-118.525094,34.0440167,Palisades Branch Los Angeles Public Library,library,90272,0.47216030299261674
-118.3520196,33.9383472,Lennox Branch County of Los Angeles Public Library,library,90304,0.6090874405208175
-118.395544,33.8642572,Hermosa Beach Branch County of Los Angeles Public Library,library,90254,0.006257328031186142
-118.3542415,33.9172364,Hawthorne Branch County of Los Angeles Public Library,library,90251,0.17774306078865615
-118.397021,34.0075118,Culver City Julian Dixon Library,library,90232,1.0331208198357558
-121.0704999,38.6818479,Oakridge-Eldorado Hills Branch El Dorado County Library,library,95762,0.4122302308487406
-120.5879824,38.7599034,Pollock Pines Branch El Dorado County Library,library,95726,4.108726373379642
-120.8382683,38.9074001,Georgetown Branch El Dorado County Library,library,95633,4.819570888953781
-119.7791856,38.6941326,Alpine County Law Library,library,96120,9.75570865032778
-118.1161835,34.5791566,Palmdale City Library,library,93590,0.039649915471118465
-118.592637,34.2569724,Chatsworth Branch Los Angeles Public Library,library,91311,0.18632437571651012
-122.5924956,37.990149,Fairfax Regional Branch Marin County Free Library,library,94930,0.23110946864152643
-122.8064733,38.0696837,Point Reyes Station Branch Marin County Free Library,library,94956,0.07488561986807907
-118.406188,37.3617246,Northern Inyo Hospital Medical Library,library,93515,0.9996330019230667
-118.1995923,36.8035039,Inyo County Free Library,library,93526,4.040382511152963
-120.5296483,38.4007451,West Point Branch Calaveras County Library,library,95666,5.054861062546377
-120.3546419,38.2549173,Arnold Branch Calaveras County Library,library,95224,5.751787933922106
-120.4634056,38.1363618,Murphys Branch Calaveras County Library,library,95247,1.053076127205892
-120.541868,38.0713109,Angels Camp Branch Calaveras County Library,library,95221,2.1620821183088363
-120.6660421,38.1910299,Calaveras County Law Library,library,95249,1.918896302967528
-120.6804872,38.1971409,Calaveras County Library,library,95249,3.267052287695974
-119.6948635,36.8243943,Clovis Regional Library,library,93613,0.7209047505126984
-122.285628,38.2975863,Napa County Law Library,library,94581,0.05521574484209272
-122.4695657,38.5078554,Saint Helena Public Library,library,94574,0.939043104103555
-122.5354569,37.934294,Larkspur Public Library,library,94977,0.025586916568793746
-122.5303241,37.99745,Marin County Library,library,94912,2.663986506583534
-122.5628811,37.9744304,San Anselmo Public Library,library,94979,0.11386513567254224
-122.8890772,38.4807929,Forestville Branch Sonoma County Library,library,95436,1.8356873357943637
-122.9473528,38.4065794,Occidental Branch Sonoma County Library,library,95419,2.05071436854017
-122.8698323,38.61445,Sonoma County Wine Library,library,95448,0.809917844115617
-122.7239765,38.4657162,Sonoma County Law Library,library,95403,2.73533743106248
-122.5409656,38.3565825,Betty Hageman Memorial Library,library,95442,2.147991225783512
-121.8221847,38.4468529,Dixon Public Library,library,95620,1.3746745483257659
-122.3716383,37.5838249,Easton Drive Branch Burlingame Public Library,library,94011,0.48897932824155804
-122.1398877,37.4723381,East Palo Alto Library,library,94303,0.5683758060936228
-122.2580225,37.4291056,Woodside Branch San Mateo County Library,library,94062,3.3924150605629033
-122.2298959,37.3819277,Portola Valley Branch San Mateo County Library,library,94028,1.6639312642921398
-122.1681293,37.4593024,McKeon Memorial Library,library,94301,2.330110848362752
-122.8701314,38.614471,Healdsburg Branch Sonoma County Library,library,95448,0.8306397497381939
-123.0200452,38.8087026,Cloverdale Regional Library,library,95425,2.052013167432352
-122.2431104,37.4664994,Schaberg Branch Redwood City Public Library,library,94061,1.1394920134206887
-122.4627813,37.7018971,John D Daly Branch Daly City Public Library,library,94016,0.4408540560893108
-122.485219,37.6971381,Westlake Branch Daly City Public Library,library,94015,2.1463769519360203
-122.2623329,37.5036158,San Carlos Branch San Mateo County Library,library,94070,0.8703250680688716
-122.2930992,37.5564368,Marina Branch San Mateo Public Library,library,94403,1.973764186459386
-122.2931762,37.5088328,Belmont Branch San Mateo County Library,library,94002,0.9535546504430277
-122.3831222,37.5920286,Peninsula Hospital Health Sciences Library,library,94011,1.7397905126585298
-120.3841524,37.9851858,Tuolumne County Law Library,library,95370,4.3112393964300395
-122.4919492,37.632176,Pacifica Sharp Park Library,library,94044,1.6691904138007343
-120.3690655,37.9825255,Tuolumne County Free Library,library,95370,3.184562368558492
-122.9102067,39.1660108,Upper Lake Branch Lake County Library,library,95485,1.6403300808606942
-122.9173324,39.0515624,Lakeport Library,library,95453,1.4287946019192268
-117.8694152,33.5961682,Corona del Mar Branch Newport Beach Public Library,library,92625,0.7998349806111782
-117.7169476,33.5225668,Laguna Niguel Branch Library,library,92607,0.6846770346014851
-117.9410031,33.8142981,Euclid Branch Anaheim Public Library,library,92812,1.1845845460840385
-117.9656302,33.6436151,Banning Branch Huntington Beach Public Library,library,92615,1.4969701646385256
-121.8697466,37.2213583,Almaden Branch Library,library,95160,0.9038724377623686
-121.5691458,36.9738663,Gavilan College Library,library,95021,3.9641116113310115
-122.043276,37.3775957,Saint Thomas Episcopal Church Library,library,94088,1.1560971031937801
-121.8984208,37.4334312,Milpitas Community Library,library,95035,0.3604307270767581
-122.106352,37.4296617,Pacific Graduate School of Psychological Research Library,library,94306,2.266314810153694
-119.0239897,35.4263464,Rathbun Branch Kern County Library,library,93308,1.7630323146217524
-118.9906558,35.3832916,Baker Street Branch Kern County Library,library,93305,0.488311308681576
-118.4252285,35.7558788,Kernville Branch Kern County Library,library,93238,1.855000538589696
-119.4740066,35.3982948,Buttonwillow Branch Kern County Library,library,93206,0.9217496298924793
-119.023991,35.3319042,Eleanor N Wilson Branch Kern County Library,library,93304,0.8785104259594931
-119.0173235,35.3741254,Kern County Hall of Records Library,library,93302,0.15491821963312108
-119.310433,36.0607862,Tipton Branch Library,library,93272,0.7274556433697877
-119.0896439,36.2037177,Lindsay Branch Library,library,93247,0.6635351881902279
-119.2445535,35.7696758,Delano Branch Kern County Library,library,93215,0.23643674632248968
-119.3384548,35.5945,Wasco Branch Kern County Library,library,93280,11.605571306325691
-119.2940448,36.3324506,Visalia Branch Library,library,93278,0.3049230369205835
-119.2948364,36.3280062,Kaweah Delta District Hospital Library,library,93290,0.24207269210739427
-119.3153929,36.3288395,Tulare County Law Library,library,93290,2.0509926689846787
-119.0397204,35.9565164,Terra Bella Branch Library,library,93270,0.76878614944118
-119.2812291,35.9734961,Pixley Branch Library,library,93256,3.0145033605320317
-119.0142678,36.0507856,Porterville College Library,library,93258,2.063926352670901
-119.0170457,36.071341,Porterville Public Library,library,93257,1.3344071600657677
-119.0276017,36.0691189,Sierra View District Hospital Medical Library,library,93257,0.3550981365424422
-117.2770287,34.2420309,Crestline Branch San Bernardino County Library,library,92325,0.399958712028232
-117.1889301,34.2486174,Lake Arrowhead Branch San Bernardino County Library,library,92385,1.7299734801157216
-114.6179387,34.834612,Needles Branch Library,library,92363,6.452395110696223
-117.1341009,34.0710061,Mentone Branch San Bernardino County Library,library,92359,2.104080411840802
-116.6836049,35.260478,Fort Irwin Post Library,library,92310,1.2011023230976927
-117.958391,35.1264838,California City Branch Kern County Library,library,93505,0.6274495319904916
-119.460119,35.1494113,Taft College Library,library,93268,0.42374948846816735
-119.4591127,35.1493249,Taft Branch Kern County Library,library,93268,0.33454506776213466
-118.8289866,35.2096845,Arvin Branch Kern County Library,library,93203,1.514108105913454
-119.0273239,35.3727366,Mercy Hospital Medical Library,library,93302,0.7844208442257953
-119.0181569,35.3724588,Kern County Law Library,library,93302,0.10570707752523766
-118.9987121,35.3541257,Holloway-Gonzale Branch Kern County Library,library,93304,2.6445688310208775
